Title,Year,Genre_1,Genre_2,Genre_3,Director,Writer_1,Writer_2,Writer_3,Actors_1,Actors_2,Actors_3,Actors_4,Metascore,imdbVotes,Language,Country,imdbRating
New in Town,2009,6.321287231826699,6.596904663640125,?,5.6,5.6,6.333333333333333,?,6.444444444444444,6.4375,5.6,6.733333333333333,29.0,17.0,English,USA,C
New Waterford Girl,1999,6.321287231826699,?,?,6.925,7.1,?,?,7.1,5.55,6.599999999999999,5.933333333333333,72.0,1.0,English,Canada,B
New Women,1935,6.805938349954643,?,?,6.9,6.9,?,?,7.025,6.9,6.9,6.9,?,96.0,Mandarin,China,B
The New World,2005,7.090517241379306,6.805938349954643,7.13501199040767,7.325,7.325,?,?,6.57,6.7,6.9125000000000005,7.295833333333333,69.0,69.0,English,USA,B
New Years Eve,2011,6.321287231826699,6.596904663640125,?,5.853333333333334,5.7,?,?,6.515999999999999,5.628571428571428,5.6,5.6,22.0,65.0,English,USA,C
New York Doll,2005,7.163705103969749,6.73577586206896,?,7.9,N/A,?,?,7.9,7.9,7.9,7.9,72.0,1.0,English,USA,A
New York Minute,2004,6.321287231826699,?,?,5.5,4.8,4.8,5.833333333333333,4.85,4.918181818181818,5.423076923076922,5.35,33.0,17.0,English,USA,F
The New York Ripper,1982,5.6362158167036265,6.511945812807886,6.295724782899136,6.242857142857142,6.449999999999999,6.416666666666667,6.4,6.85,6.4,6.4,6.2,?,6.0,Italian,Italy,C
New York Stories,1989,6.321287231826699,6.805938349954643,6.596904663640125,7.180487804878048,6.3909090909090915,7.137209302325581,6.887499999999999,7.022727272727275,6.4,7.266666666666667,7.13125,?,13.0,English,USA,C
New York,2009,6.59053643724697,6.805938349954643,6.596904663640125,6.1,7.041666666666668,6.8,?,5.688888888888888,5.9,5.26,7.3,35.0,7.0,Hindi,India,B
New York New York,2016,6.805938349954643,?,?,6.1,N/A,?,?,6.1,6.1,6.1,6.25,?,9.0,Mandarin,China,C
Newark Athlete,1891,7.163705103969749,6.7513986013986,?,5.609999999999999,N/A,?,?,N/A,?,?,?,?,901.0,English,USA,F
Newsies,1992,6.805938349954643,6.2881696428571345,7.13501199040767,5.58,7.050000000000001,7.050000000000001,?,7.295833333333333,6.15,6.425000000000001,6.65,46.0,15.0,English,USA,B
The Newton Boys,1998,6.164596895343019,6.59053643724697,6.805938349954643,7.266666666666666,6.0,7.333333333333333,6.0,6.458333333333332,6.0,6.85,6.0,57.0,8.0,English,USA,C
Next,2007,6.164596895343019,5.828839390386872,6.295724782899136,6.3875,6.2,6.62,6.5,6.542857142857144,6.730434782608696,6.058333333333334,6.433333333333334,42.0,122.0,English,USA,C
The Next Best Thing,2000,6.321287231826699,6.805938349954643,6.596904663640125,6.842857142857143,4.933333333333334,?,?,5.2700000000000005,6.31111111111111,6.036363636363637,5.824999999999999,25.0,9.0,English,USA,F
Next Day Air,2009,6.164596895343019,6.321287231826699,6.59053643724697,5.9,5.9,?,?,6.0,5.688888888888889,6.933333333333334,5.9,46.0,8.0,French,USA,C
Next Friday,2000,6.321287231826699,?,?,5.083333333333333,5.9625,5.949999999999999,5.9625,5.387499999999999,5.688888888888889,6.55,5.133333333333334,41.0,26.0,English,USA,C
Next of Kin,1989,6.164596895343019,6.59053643724697,6.295724782899136,6.3,5.7,?,?,6.206666666666667,6.686956521739132,6.6571428571428575,6.478571428571429,?,6.0,English,USA,C
Next Stop Wonderland,1998,6.321287231826699,6.805938349954643,6.596904663640125,6.933333333333334,6.279999999999999,6.7,?,6.871428571428572,7.200000000000001,6.7,6.7,71.0,4.0,English,USA,B
The Next Three Days,2010,6.59053643724697,6.805938349954643,6.596904663640125,7.300000000000001,7.371428571428571,7.4,7.4,6.966666666666669,5.900000000000001,7.4,6.25,52.0,143.0,English,USA,B
Nezha,2014,6.805938349954643,6.2881696428571345,?,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,?,34.0,Mandarin,China,F
Niagara,1953,6.59053643724697,7.172522522522525,6.295724782899136,7.005882352941177,7.576923076923076,7.366666666666666,6.8500000000000005,6.992307692307692,6.845833333333334,6.942857142857143,5.4,?,10.0,English,USA,B
Nicholas and Alexandra,1971,7.090517241379306,6.805938349954643,7.13501199040767,7.557142857142857,7.3,7.5,7.574999999999999,6.55,6.6,7.3,7.3,?,3.0,English,UK,B
Nicholas Nickleby: The Cast on the Cast,2003,6.7513986013986,?,?,N/A,N/A,?,?,6.675000000000001,7.7,6.361538461538463,7.266666666666667,?,14.0,English,USA,A
Nick and Norahs Infinite Playlist,2008,6.321287231826699,6.805938349954643,6.73577586206896,6.7,6.7,6.7,6.7,6.699999999999999,6.125,6.7,6.7,64.0,73.0,English,USA,B
Nick of Time,1995,6.164596895343019,6.59053643724697,6.805938349954643,6.390000000000001,6.733333333333333,?,?,6.949999999999999,6.3,5.733333333333333,6.455555555555556,?,31.0,English,USA,C
Nickelodeon,1976,6.321287231826699,?,?,6.3999999999999995,6.642857142857143,6.514285714285714,?,6.3538461538461535,5.911538461538462,7.05,6.466666666666667,?,1.0,English,UK,C
The Night Before,1988,6.321287231826699,?,?,6.3,6.133333333333333,6.4,6.4,6.617391304347826,5.775,6.15,6.9,?,1.0,English,USA,C
A Night in Casablanca,1946,6.321287231826699,?,?,7.12,7.133333333333334,6.960000000000001,?,7.208333333333333,7.099999999999999,7.29090909090909,7.283333333333332,?,4.0,English,USA,B
Night and the City,1950,6.59053643724697,7.172522522522525,6.511945812807886,7.477777777777778,6.557142857142857,8.0,?,6.8875,7.2285714285714295,8.0,7.0,?,7.0,English,UK,A
Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil,2005,6.321287231826699,5.6362158167036265,?,4.4,4.4,?,?,4.4,4.4,4.4,4.4,?,171.0,English,USA,F
Night of the Comet,1984,6.321287231826699,5.6362158167036265,5.828839390386872,6.3,6.133333333333333,?,?,6.6,5.875000000000001,5.95,6.340000000000001,?,12.0,English,USA,C
Night of the Creeps,1986,6.321287231826699,5.6362158167036265,5.828839390386872,5.966666666666666,6.275,?,?,6.449999999999999,6.8,6.8,5.766666666666667,?,14.0,English,USA,B
Night and Day,1946,7.090517241379306,6.805938349954643,6.58008948545861,7.0736842105263165,6.433333333333334,5.58,7.066666666666666,7.2524999999999995,6.888888888888889,7.166666666666667,6.7,?,2.0,English,USA,C
Night of the Demons,1988,5.6362158167036265,?,?,6.3,6.3,?,?,5.4,6.3,6.3,6.3,?,8.0,English,USA,C
Night of the Demons III,1997,5.6362158167036265,?,?,4.6,4.6,?,?,3.75,4.6,5.6,4.6,?,1.0,English,USA,F
Night on Earth,1991,6.321287231826699,6.805938349954643,?,7.233333333333333,7.291666666666667,?,?,6.924999999999999,6.321428571428571,7.8,7.8,?,38.0,English,France,A
Nightfall,1988,6.511945812807886,5.828839390386872,?,2.4,5.333333333333333,5.433333333333334,?,2.4,4.0,2.4,2.4,?,451.0,English,USA,F
Night and Fog,1955,7.163705103969749,6.7513986013986,7.13501199040767,7.88,8.6,?,?,7.8,8.6,8.6,7.116666666666666,?,12.0,French,France,S
The Night of the Following Day,1968,6.164596895343019,6.59053643724697,6.805938349954643,6.2,6.2,6.2,7.15,7.05925925925926,6.8,7.1,6.339999999999999,?,1.0,English,UK,C
The Night of the Generals,1967,6.59053643724697,6.805938349954643,6.511945812807886,7.3,7.359999999999999,6.859999999999999,6.859999999999999,6.605882352941177,6.8999999999999995,6.24,6.441176470588235,?,4.0,English,UK,B
The Night God Screamed,1971,6.59053643724697,5.6362158167036265,?,6.3,6.3,?,?,6.944444444444445,6.199999999999999,6.3,6.3,?,134.0,English,USA,C
A Night in Heaven,1983,6.805938349954643,6.596904663640125,?,6.45,6.433333333333333,?,?,5.1000000000000005,6.072727272727272,4.4,5.45,?,813.0,English,USA,F
The Night of the Hunter,1955,6.59053643724697,6.805938349954643,7.172522522522525,8.1,7.5,8.0,?,6.96060606060606,6.484210526315789,7.609999999999999,6.971428571428571,99.0,63.0,English,USA,A
The Night of the Iguana,1964,6.805938349954643,?,?,7.256000000000003,7.522222222222222,7.2555555555555555,7.6000000000000005,6.731578947368422,6.6499999999999995,7.276470588235293,7.5,?,8.0,English,USA,A
Night of the Lepus,1972,5.6362158167036265,5.828839390386872,6.295724782899136,4.0,4.0,4.0,4.0,6.083333333333333,6.8999999999999995,6.085714285714287,6.3999999999999995,?,3.0,English,USA,F
The Night Listener,2006,6.59053643724697,6.511945812807886,6.295724782899136,5.9,5.9,5.9,5.9,6.3741935483870975,6.700000000000001,6.433333333333334,6.533333333333334,51.0,12.0,English,USA,C
Night of the Living Dead,1968,5.6362158167036265,?,?,6.340000000000001,6.166666666666667,6.172727272727273,?,7.1,6.85,8.0,8.0,?,86.0,English,USA,A
Night of the Living Dead 3D,2006,5.6362158167036265,?,?,3.2,6.172727272727273,6.166666666666667,3.2,3.2,3.2,5.180000000000001,3.2,?,2.0,English,USA,F
Night Moves,1975,6.59053643724697,6.511945812807886,6.295724782899136,6.99,6.566666666666666,?,?,6.8279069767441865,7.300000000000001,7.033333333333334,6.1000000000000005,?,7.0,English,USA,B
Night at the Museum,2006,6.164596895343019,6.3626827717736845,6.321287231826699,6.199999999999999,5.744444444444444,5.628571428571428,5.744444444444444,6.229166666666665,5.707692307692308,6.785714285714286,6.584999999999999,48.0,228.0,English,USA,C
Night at the Museum: Battle of the Smithsonian,2009,6.3626827717736845,6.321287231826699,6.2881696428571345,6.199999999999999,5.744444444444444,5.628571428571428,5.744444444444444,6.229166666666665,6.846153846153846,6.260869565217392,6.25,42.0,126.0,English,USA,C
Night Nurse,1931,6.59053643724697,6.805938349954643,6.511945812807886,7.2444444444444445,7.0,7.057142857142858,7.0375,7.195833333333333,7.040000000000001,7.2875,6.900000000000003,?,2.0,English,USA,B
A Night at the Opera,1935,6.321287231826699,6.73577586206896,6.58008948545861,7.409090909090907,7.555555555555555,7.377777777777778,7.5,7.208333333333333,7.29090909090909,7.099999999999999,8.1,?,24.0,English,USA,A
A Night Out,1915,6.321287231826699,6.7513986013986,?,7.168292682926832,N/A,?,?,6.902272727272728,?,?,?,?,991.0,English,USA,C
Night Passage,1957,6.757500000000003,?,?,6.900000000000001,6.935714285714285,6.7,?,7.256521739130435,6.9375,6.8999999999999995,6.5,?,2.0,English,USA,B
The Night Porter,1974,6.805938349954643,?,?,6.8,6.8,6.8,6.8,7.157142857142858,6.51,7.65,6.625,?,7.0,English,Italy,B
A Night to Remember,1958,6.164596895343019,6.805938349954643,7.13501199040767,6.5125,7.9,7.21111111111111,?,7.279999999999999,7.0,6.7,6.824999999999999,?,10.0,English,UK,A
A Night at the Roxbury,1998,6.321287231826699,6.73577586206896,6.596904663640125,5.1,5.757142857142857,6.628571428571428,6.2,6.322727272727272,5.325,6.2,6.2,26.0,47.0,English,USA,C
Night Shift,1982,6.321287231826699,?,?,6.816666666666666,6.266666666666667,6.188888888888888,?,6.116666666666667,6.405263157894736,5.844444444444445,6.5,?,10.0,English,USA,B
The Night of the Shooting Stars,1982,6.805938349954643,7.116258351893096,?,7.45,7.45,7.45,7.5,7.45,7.5,7.45,7.5,?,2.0,Italian,Italy,A
A Night in the Show,1915,6.321287231826699,6.7513986013986,?,7.168292682926832,N/A,?,?,6.902272727272728,?,?,?,?,1.0,English,USA,B
The Night That Panicked America,1975,6.805938349954643,?,?,6.577777777777779,6.5875,7.1,6.5875,6.65,6.333333333333333,6.866666666666667,6.733333333333333,?,517.0,English,USA,B
Night Train,1959,6.805938349954643,6.511945812807886,6.295724782899136,7.9,7.9,7.9,?,7.9,7.75,7.9,7.933333333333334,?,1.0,Polish,Poland,A
Night Train to Munich,1940,6.321287231826699,6.295724782899136,7.116258351893096,7.272727272727272,7.3,6.688888888888888,6.957142857142856,7.0875,7.076923076923077,7.279999999999999,7.5,?,2.0,English,UK,B
Night Watch,1973,5.6362158167036265,6.511945812807886,6.295724782899136,6.925,6.3,6.3,6.05,6.889473684210528,6.633333333333334,6.883333333333334,6.699999999999999,?,597.0,English,UK,C
The Night Watchman,1938,6.792329149232918,6.7513986013986,6.321287231826699,7.482142857142857,7.315789473684211,?,?,7.270731707317069,6.6,7.099999999999999,?,?,255.0,English,USA,B
The Night of the White Pants,2006,6.321287231826699,6.805938349954643,?,6.0,6.0,?,?,6.742857142857143,6.3999999999999995,6.11,5.9799999999999995,?,602.0,English,USA,C
Nightbreed,1990,6.164596895343019,6.59053643724697,6.805938349954643,6.5,5.783333333333334,5.783333333333334,?,5.82,6.5,5.75,6.6000000000000005,?,14.0,English,USA,B
Nighthawks,1981,6.164596895343019,6.59053643724697,6.295724782899136,6.050000000000001,6.142857142857144,6.142857142857144,6.4,6.043749999999999,6.887500000000001,6.800000000000001,4.066666666666666,?,12.0,English,USA,C
Nightmare,1942,6.59053643724697,6.511945812807886,?,6.65,7.311111111111109,6.975,?,6.5,6.691666666666666,7.225,6.5,?,65.0,English,USA,B
Nightmare Alley,1947,6.805938349954643,7.172522522522525,?,7.539999999999999,7.387499999999999,7.8,?,7.113333333333332,7.2875,6.8,7.45,?,5.0,English,USA,A
The Nightmare Before Christmas,1993,6.792329149232918,6.2881696428571345,6.270794392523365,6.775,7.8,6.8500000000000005,7.237499999999999,8.0,6.428571428571429,6.299999999999999,8.0,?,217.0,English,USA,A
A Nightmare on Elm Street,1984,5.6362158167036265,?,?,6.000000000000001,5.7666666666666675,?,?,6.036363636363635,7.5,6.5,7.4,78.0,144.0,English,USA,A
A Nightmare on Elm Street 2: Freddys Revenge,1985,6.270794392523365,5.6362158167036265,?,5.383333333333333,5.4,5.7666666666666675,?,5.4,5.4,5.633333333333334,5.875,?,42.0,English,USA,F
A Nightmare on Elm Street 3: Dream Warriors,1987,6.270794392523365,5.6362158167036265,6.295724782899136,6.040000000000001,5.7666666666666675,6.6,5.7666666666666675,6.5,6.699999999999999,6.6499999999999995,5.470000000000001,?,48.0,English,USA,B
A Nightmare on Elm Street 4: The Dream Master,1988,5.6362158167036265,6.295724782899136,?,5.863636363636363,5.7666666666666675,5.6,6.710000000000001,5.6,5.6,5.6,5.6,?,35.0,English,USA,C
A Nightmare on Elm Street 5: The Dream Child,1989,5.6362158167036265,6.295724782899136,?,6.125000000000001,5.7666666666666675,5.1,5.1,5.470000000000001,5.1,5.1,5.1,?,28.0,English,USA,F
Nightmares,1983,5.6362158167036265,5.828839390386872,?,6.577777777777779,5.95,5.766666666666667,?,6.050000000000001,5.7,5.7,5.7,?,1.0,English,USA,C
Nights of Cabiria,1957,6.805938349954643,?,?,7.553333333333333,7.512499999999999,8.100000000000001,7.825,7.6499999999999995,7.675,8.3,8.3,?,24.0,Italian,Italy,A
Nights in Rodanthe,2008,6.805938349954643,6.596904663640125,?,6.0,6.3,6.533333333333334,6.5,6.251612903225805,6.485714285714287,6.0,7.233333333333333,39.0,17.0,English,USA,C
Nightwatch,1997,6.805938349954643,5.6362158167036265,6.295724782899136,6.233333333333334,6.333333333333333,6.333333333333333,6.4799999999999995,6.819230769230769,6.6499999999999995,6.545454545454547,6.14,40.0,15.0,English,USA,C
Nil by Mouth,1997,6.805938349954643,?,?,7.4,7.4,?,?,7.160000000000001,6.333333333333333,7.300000000000001,7.4,?,6.0,English,UK,B
Nims Island,2008,6.3626827717736845,6.321287231826699,6.2881696428571345,6.0,6.0,6.0,6.066666666666666,6.93,6.6428571428571415,6.373333333333333,6.0,55.0,27.0,English,USA,C
Nine to Five,1980,6.321287231826699,?,?,6.433333333333334,6.28,7.166666666666667,6.28,6.557692307692308,5.533333333333334,5.766666666666667,6.15,?,19.0,English,USA,B
The Nine Lives of Fritz the Cat,1974,6.792329149232918,6.321287231826699,?,5.4,5.4,5.4,5.4,5.85,5.4,5.95,5.5,?,1.0,English,USA,F
Nine Months,1995,6.321287231826699,6.596904663640125,?,6.672727272727272,5.4,6.428571428571428,?,6.376470588235294,6.730434782608696,5.040000000000001,5.95,?,29.0,English,USA,F
Nine Queens,2000,6.59053643724697,6.805938349954643,6.295724782899136,7.9,7.15,?,?,8.0,7.9,7.6,7.9,80.0,36.0,Spanish,Argentina,A
Ninja Assassin,2009,6.164596895343019,6.59053643724697,6.295724782899136,7.3,6.4,6.866666666666667,6.4,6.4,6.4,6.4,6.4,34.0,57.0,English,USA,C
Ninja III: The Domination,1984,6.164596895343019,6.270794392523365,6.295724782899136,5.2,5.5,?,?,4.925,5.133333333333334,4.9,4.9,?,2.0,English,USA,F
Ninotchka,1939,6.321287231826699,6.596904663640125,?,7.621428571428572,7.576923076923076,7.634615384615382,7.366666666666666,7.145454545454546,7.245,7.45,5.985714285714287,?,14.0,English,USA,A
The Ninth Configuration,1980,6.321287231826699,6.805938349954643,5.6362158167036265,6.8,6.812499999999998,6.812499999999998,?,6.387499999999999,7.3,6.8,6.8,?,3.0,English,USA,B
The Ninth Day,2004,6.805938349954643,6.295724782899136,7.116258351893096,6.82,7.1,7.1,7.1,7.199999999999999,6.433333333333333,7.55,7.1,67.0,1.0,German,Germany,B
The Ninth Gate,1999,6.511945812807886,6.295724782899136,?,7.28125,6.4,6.7,6.7,6.949999999999999,6.066666666666667,6.328571428571428,7.279999999999999,44.0,135.0,English,Spain,B
Nirvana,1997,6.805938349954643,5.828839390386872,6.295724782899136,7.075000000000001,6.1,6.1,6.1,5.742857142857143,6.75,6.6,6.033333333333334,?,5.0,Italian,Italy,C
Nirvana Street Murder,1990,6.321287231826699,?,?,6.199999999999999,6.6,?,?,6.6,6.58,6.6,6.6,?,55.0,English,Australia,B
Nishi Ginza Station,1958,6.321287231826699,6.805938349954643,?,7.3125,7.281818181818182,?,?,6.3,6.5,6.3,6.3,?,166.0,Japanese,Japan,C
Nitrate Kisses,1992,7.163705103969749,?,?,6.6,N/A,?,?,7.0,7.0,7.0,7.0,?,62.0,English,USA,B
Nixon,1995,7.090517241379306,6.805938349954643,7.13501199040767,6.831249999999999,6.8999999999999995,6.8999999999999995,7.092307692307691,6.851851851851851,6.74,6.95,6.9862068965517246,66.0,23.0,English,USA,B
No Deposit,2015,6.805938349954643,?,?,5.7,5.7,?,?,5.7,5.316666666666666,5.6,6.5,?,8.0,English,Canada,C
No Dessert,1994,6.321287231826699,?,?,5.55,4.8,4.8,?,5.55,4.85,4.8,4.8,?,188.0,English,USA,F
No Escape,1994,6.164596895343019,6.805938349954643,5.828839390386872,6.257142857142855,6.0,6.0,6.0,6.435294117647059,5.670588235294119,5.720000000000001,6.525,?,15.0,English,USA,C
No Highway in the Sky,1951,6.805938349954643,6.295724782899136,?,6.92857142857143,7.266666666666667,7.3625,6.3500000000000005,7.256521739130435,7.425,7.066666666666666,7.02,?,2.0,English,UK,B
No Holds Barred,1989,6.164596895343019,6.5056939501779345,?,4.2,5.1,?,?,3.633333333333333,4.2,5.666666666666667,5.75,?,4.0,English,USA,F
No Impact Man: The Documentary,2009,7.163705103969749,?,?,6.7,N/A,?,?,6.7,6.7,?,?,66.0,1.0,English,USA,B
No Mans Land,1987,6.59053643724697,6.805938349954643,6.295724782899136,6.766666666666667,6.6000000000000005,?,?,5.773913043478261,6.357142857142857,6.0,6.170833333333334,?,2.0,English,USA,C
No Mercy,1986,6.59053643724697,6.805938349954643,?,6.449999999999999,6.275,?,?,6.251612903225805,5.823076923076924,6.7727272727272725,5.833333333333333,?,5.0,French,USA,C
No Mercy for the Rude,2006,6.164596895343019,6.321287231826699,6.59053643724697,7.3,6.55,?,?,7.375,7.3,7.3,7.199999999999999,?,1.0,Korean,South Korea,B
No Name on the Bullet,1959,6.757500000000003,?,?,6.824999999999999,7.3,7.3,?,6.9375,7.283333333333332,6.9,6.8428571428571425,?,1.0,English,USA,B
No One Killed Jessica,2011,7.090517241379306,6.59053643724697,6.805938349954643,7.2,7.2,7.2,?,6.163636363636365,7.3999999999999995,7.2,7.2,?,6.0,Hindi,India,B
No One Would Tell,1996,6.59053643724697,6.805938349954643,6.5056939501779345,5.833333333333333,6.8,?,?,5.35,6.3999999999999995,6.8,5.8,?,1.0,English,USA,B
No Regret,2006,6.805938349954643,?,?,7.1,7.1,?,?,6.9,7.1,7.1,7.1,48.0,1.0,Korean,South Korea,B
No Regrets for Our Youth,1946,6.805938349954643,?,?,7.8826086956521735,7.8,?,?,7.983333333333332,7.433333333333333,7.1,7.75,?,1.0,Japanese,Japan,B
No Reservations,2007,6.321287231826699,6.805938349954643,6.596904663640125,6.839999999999999,6.3,6.8,?,6.172727272727273,6.533333333333334,6.93,6.509090909090909,50.0,58.0,English,USA,C
No Rules,2005,6.164596895343019,6.5056939501779345,?,6.8,5.95,6.8,?,6.699999999999999,6.8,6.65,6.8,?,52.0,English,USA,B
No Skin Off My Ass,1991,6.321287231826699,6.805938349954643,6.596904663640125,5.6,5.7,?,?,5.6,5.6,5.6,5.6,?,300.0,English,Canada,C
No Small Affair,1984,6.321287231826699,6.805938349954643,6.73577586206896,6.549999999999999,5.800000000000001,5.800000000000001,5.5,6.05,5.926315789473684,5.775,5.5,?,1.0,English,USA,C
No Smoking,1951,6.2881696428571345,6.792329149232918,6.7513986013986,7.32,7.066666666666666,7.2,?,6.985714285714286,?,?,?,?,330.0,English,USA,B
No Strings Attached,2011,6.321287231826699,6.596904663640125,?,6.007142857142858,6.2,6.2,6.2,6.9799999999999995,5.925,6.569565217391304,6.680000000000001,50.0,164.0,English,USA,C
No Surrender,1985,6.321287231826699,?,?,7.2,7.2,?,?,7.2,7.45,7.2,7.2,?,258.0,English,UK,B
No Time for Nuts,2006,6.792329149232918,6.7513986013986,6.3626827717736845,7.1,7.7,?,?,7.7,7.7,7.7,7.7,?,2.0,N/A,USA,A
